iter	MAPE	RMSE	R2	MAE
855	0.01151039817	0.2194160527	0.9489542453	0.1520595516
856	0.0115094273	0.2193913672	0.9489657305	0.1520450063
857	0.01150724921	0.2193607214	0.948979987	0.1520149156
858	0.01150570541	0.2193312476	0.9489936964	0.151992785
859	0.01150379022	0.2192938328	0.9490110968	0.1519661292
860	0.01150367944	0.2192907549	0.9490125281	0.1519646114
861	0.0115012389	0.2192618174	0.9490259838	0.1519306572
862	0.01150014866	0.2192427829	0.9490348337	0.151914828
863	0.01149843635	0.2192143604	0.949048047	0.1518922132
864	0.01149690796	0.2191834434	0.9490624181	0.1518725484
865	0.0114948042	0.2191513417	0.9490773376	0.1518437503
866	0.01149384772	0.2191206846	0.9490915838	0.1518327855
867	0.01149236443	0.2190906009	0.9491055616	0.1518137692
868	0.01149111993	0.2190662981	0.9491168519	0.1517947456
869	0.01149101659	0.2190633994	0.9491181985	0.1517933293
870	0.01149053612	0.2190477456	0.9491254701	0.1517873147
871	0.01148894305	0.2190197431	0.9491384766	0.1517669234
872	0.0114878898	0.2189881218	0.9491531619	0.1517531663
873	0.01148657599	0.2189589283	0.9491667179	0.1517361681
874	0.01148507255	0.2189359371	0.9491773926	0.1517162545
875	0.01148381598	0.2189163122	0.9491865034	0.1517003032
876	0.01148216597	0.2188898059	0.9491988076	0.1516792554
877	0.01147968557	0.2188573864	0.9492138547	0.151644723
878	0.0114789262	0.2188371704	0.9492232365	0.151634357
879	0.01147870392	0.2188294411	0.9492268234	0.1516314513
880	0.01147611492	0.2187944648	0.9492430526	0.1515966397
881	0.01147590171	0.2187869977	0.949246517	0.1515938531
882	0.01147411161	0.2187621346	0.9492580517	0.1515685152
883	0.0114718595	0.2187275983	0.9492740718	0.1515399543
884	0.01147051568	0.2186955068	0.9492889557	0.1515229944
885	0.01146881737	0.218667854	0.9493017791	0.1514993514
886	0.01146680929	0.2186244494	0.9493219039	0.1514729585
887	0.01146556243	0.2186059653	0.9493304729	0.1514574166
888	0.01146440743	0.2185829825	0.9493411264	0.1514396295
889	0.01146239143	0.2185584697	0.949352488	0.1514127621
890	0.0114611424	0.2185394922	0.9493612831	0.1513964747
891	0.01145986497	0.2185146352	0.9493728019	0.1513803596
892	0.01145891875	0.2184861492	0.9493860007	0.1513694104
893	0.01145592582	0.218450852	0.9494023531	0.1513292402
894	0.01145478346	0.2184285999	0.9494126607	0.1513155023
895	0.01145353576	0.218397442	0.9494270918	0.1512993817
896	0.01145268791	0.218367977	0.9494407369	0.1512879648
897	0.01145113548	0.2183264592	0.9494599605	0.151266863
898	0.01145025864	0.2183014164	0.9494715541	0.15125623
899	0.01144896977	0.2182845334	0.9494793693	0.1512394341
900	0.01144805703	0.2182572335	0.9494920053	0.1512279893
901	0.01144559689	0.2182187257	0.9495098263	0.1511970549
902	0.01144447052	0.2182011387	0.9495179643	0.1511807735
903	0.01144280532	0.2181590348	0.9495374444	0.1511587199
904	0.01144119175	0.2181184993	0.9495561953	0.1511380404
905	0.01144073652	0.218106255	0.9495618585	0.1511314853
906	0.01144019494	0.2180924411	0.9495682474	0.1511246481
907	0.01143910021	0.218069218	0.9495789871	0.1511102917
908	0.0114373895	0.2180300702	0.9495970886	0.1510879829
909	0.01143419934	0.2179895462	0.9496158231	0.1510443427
910	0.01143325673	0.217967936	0.9496258122	0.1510313912
911	0.01143129873	0.2179404144	0.9496385323	0.1510039696
912	0.01142966407	0.2179172347	0.9496492444	0.1509817154
913	0.01142828827	0.2178872953	0.9496630787	0.1509618984
914	0.01142688096	0.2178668336	0.9496725325	0.1509431728
915	0.01142583039	0.2178457509	0.9496822723	0.1509295049
916	0.01142472407	0.2178171297	0.9496954932	0.1509137596
917	0.01142325995	0.2177981404	0.9497042639	0.1508937699
918	0.01142223976	0.2177738505	0.9497154817	0.1508808167
919	0.01142057155	0.2177319882	0.9497348121	0.1508600198
920	0.01141956823	0.2177092534	0.9497453086	0.1508474306
921	0.0114188858	0.2176903116	0.949754053	0.1508384312
922	0.01141710588	0.2176685322	0.9497641065	0.1508146415
923	0.01141564339	0.2176361766	0.9497790401	0.150795747
924	0.01141336887	0.2175895555	0.9498005541	0.1507646113
925	0.01141226258	0.2175601454	0.9498141234	0.1507501732
926	0.01141156797	0.2175454568	0.9498208998	0.1507403745
927	0.01141021522	0.2175252151	0.9498302373	0.1507227532
928	0.01140871752	0.2174899738	0.949846492	0.1507015584
929	0.0114064784	0.2174549003	0.9498626666	0.1506733914
930	0.01140518386	0.2174362128	0.9498712836	0.1506565651
931	0.01140436925	0.2174118861	0.9498824998	0.1506464295
932	0.01140354282	0.2173904419	0.9498923859	0.1506363127
933	0.01140051348	0.2173493168	0.9499113424	0.1505943224
934	0.011399674	0.2173262906	0.9499219547	0.1505840877
935	0.01139876472	0.217305432	0.9499315671	0.1505723546
936	0.01139778233	0.2172859289	0.9499405539	0.1505595837
937	0.01139661757	0.2172692902	0.9499482202	0.1505431321
938	0.01139528804	0.2172396305	0.9499618846	0.1505263086
939	0.01139414765	0.217214767	0.9499733378	0.1505117929
940	0.01139262705	0.2171836064	0.94998769	0.1504917648
941	0.01139142429	0.2171496931	0.9500033076	0.1504771326
942	0.01139049884	0.2171317241	0.9500115817	0.1504649837
943	0.01138953781	0.217101937	0.950025296	0.150452331
944	0.01138887595	0.217086831	0.9500322503	0.1504437593
945	0.01138792047	0.217070604	0.9500397201	0.1504298265
946	0.01138693652	0.2170444118	0.950051776	0.1504170201
947	0.01138588292	0.2170251928	0.9500606213	0.1504018468
948	0.011385008	0.2170008065	0.9500718436	0.1503891596
949	0.01138372401	0.2169744603	0.9500839665	0.1503723351
950	0.01138307108	0.2169523652	0.9500941322	0.150363958
951	0.01138106233	0.2169205649	0.9501087612	0.1503361142
952	0.01137986012	0.2168825725	0.9501262361	0.1503192872
953	0.01137937055	0.216868721	0.9501326063	0.1503132404
954	0.01137772586	0.2168443392	0.9501438186	0.1502898858
955	0.01137570349	0.2168205604	0.9501547522	0.1502617588
956	0.01137479192	0.2167979611	0.9501651425	0.1502506138
957	0.01137348285	0.2167803243	0.9501732504	0.1502336907
958	0.0113725847	0.2167524776	0.9501860507	0.1502218525
959	0.01137048096	0.2167309789	0.9501959318	0.1501922924
960	0.01136986467	0.2167133584	0.9502040298	0.1501847469
961	0.01136828427	0.2166824776	0.9502182202	0.1501652539
962	0.01136620018	0.2166388882	0.9502382471	0.1501374926
963	0.01136525448	0.2166229594	0.9502455645	0.1501249696
964	0.0113625753	0.2165866881	0.9502622249	0.1500875073
965	0.01135977973	0.2165500478	0.9502790519	0.1500494938
966	0.01135863329	0.2165207754	0.9502924931	0.1500340051
967	0.01135773083	0.2164998768	0.9503020882	0.1500226795
968	0.01135736519	0.2164889855	0.9503070883	0.1500176561
969	0.01135714883	0.2164823	0.9503101574	0.1500148401
970	0.01135430939	0.2164466093	0.9503265405	0.1499760271
971	0.01135320047	0.2164259943	0.9503360021	0.1499616981
972	0.01135285368	0.2164156413	0.9503407535	0.1499569445
973	0.01135153215	0.2163857972	0.9503544487	0.1499394224
974	0.01135070023	0.216360777	0.9503659289	0.149929741
975	0.01134989089	0.2163423128	0.9503744001	0.1499189383
976	0.01134947178	0.2163270637	0.9503813956	0.1499136956
977	0.01134750572	0.2163041989	0.950391884	0.1498870092
978	0.01134624758	0.2162737827	0.9504058346	0.1498691361
979	0.01134543434	0.2162580317	0.9504130581	0.1498577468
980	0.01134349081	0.2162218377	0.9504296549	0.1498331333
981	0.01134258654	0.2161969446	0.9504410681	0.1498214896
982	0.01134238336	0.2161906363	0.9504439602	0.1498188453
983	0.01134163004	0.2161670327	0.9504547806	0.1498097999
984	0.01134087116	0.2161424572	0.9504660453	0.1498002248
985	0.01133862947	0.2161087805	0.9504814797	0.1497695356
986	0.01133743611	0.2160816669	0.9504939044	0.1497529904
987	0.01133649741	0.2160606818	0.9505035196	0.1497410485
988	0.01133566889	0.2160374483	0.950514164	0.1497304126
989	0.01133387684	0.2160140866	0.9505248659	0.1497060829
990	0.01133348365	0.2160032955	0.9505298089	0.1497004978
991	0.0113328507	0.2159852343	0.9505380815	0.1496920498
992	0.01133160577	0.2159657984	0.950546983	0.1496761959
993	0.01133032675	0.2159458791	0.950556105	0.1496598073
994	0.01132953591	0.2159258205	0.95056529	0.1496504939
995	0.01132921725	0.2159167077	0.9505694625	0.1496461903
996	0.01132916166	0.2159155202	0.9505700062	0.1496453552
997	0.0113271118	0.2158883343	0.9505824529	0.1496170947
998	0.01132593417	0.2158719734	0.9505899428	0.1496018283
999	0.01132493839	0.2158500573	0.9505999748	0.1495884884
1000	0.01132227356	0.2158149164	0.9506160584	0.1495517484
1001	0.01132136901	0.2157951057	0.9506251243	0.1495402896
1002	0.0113208045	0.2157793613	0.9506323289	0.1495328949
1003	0.01132005961	0.2157503724	0.9506455926	0.1495230305
1004	0.01131800341	0.2157225736	0.9506583101	0.1494954598
1005	0.01131794466	0.2157214183	0.9506588386	0.1494945767
1006	0.01131729022	0.2156950539	0.9506708983	0.1494859427
1007	0.01131642406	0.2156731915	0.9506808976	0.149475218
1008	0.01131547802	0.2156471747	0.9506927957	0.149461214
1009	0.01131486956	0.2156279858	0.9507015703	0.1494534558
1010	0.01131307776	0.2156024101	0.9507132642	0.1494291387
1011	0.01131288018	0.2155965453	0.9507159455	0.1494265632
1012	0.01131207986	0.2155761364	0.9507252758	0.1494166676
1013	0.01131074342	0.2155508006	0.9507368572	0.1493995134
1014	0.0113100383	0.215531211	0.9507458111	0.149389542
1015	0.01130947024	0.2155160235	0.9507527522	0.1493820878
1016	0.01130867728	0.2154996374	0.9507602407	0.1493719246
1017	0.01130810487	0.2154861158	0.9507664197	0.1493643584
1018	0.01130690919	0.2154527968	0.9507816437	0.1493477276
1019	0.01130592507	0.2154306582	0.9507917579	0.1493345398
1020	0.01130551767	0.2154171446	0.9507979312	0.1493294377
1021	0.01130317016	0.2153842073	0.9508129761	0.1492980001
1022	0.01130311216	0.2153830878	0.9508134874	0.1492971267
1023	0.01130229859	0.2153689294	0.9508199538	0.1492865506
1024	0.01130153583	0.2153501677	0.950828522	0.1492764548
1025	0.01130032958	0.2153224852	0.9508411629	0.1492599315
1026	0.01129884612	0.2153036304	0.9508497717	0.1492389075
1027	0.01129771106	0.2152822646	0.9508595261	0.1492244636
1028	0.01129707352	0.2152693407	0.950865426	0.1492160924
1029	0.01129489887	0.2152448476	0.9508766063	0.149184483
1030	0.01129487129	0.215243932	0.9508770242	0.1491840959
1031	0.01129378333	0.2152149401	0.9508902564	0.1491688056
1032	0.01129280165	0.2151930214	0.9509002591	0.149155538
1033	0.01129208648	0.2151676125	0.9509118533	0.1491454231
1034	0.01129061517	0.2151324711	0.9509278863	0.1491248639
1035	0.01128956207	0.2151100448	0.9509381167	0.1491087098
1036	0.01128836263	0.2150919105	0.9509463884	0.1490923647
1037	0.01128728137	0.2150725497	0.9509552188	0.1490768522
1038	0.01128725407	0.2150716491	0.9509556296	0.1490764683
1039	0.01128636512	0.2150529367	0.9509641634	0.1490645106
1040	0.0112853458	0.2150272412	0.9509758808	0.1490496563
1041	0.0112842191	0.2150110459	0.9509832652	0.1490338753
1042	0.01128328118	0.2149814772	0.9509967461	0.1490206428
1043	0.01128241413	0.2149524273	0.9510099885	0.1490092153
1044	0.01128094468	0.2149319107	0.95101934	0.1489884668
1045	0.01128010673	0.2149161328	0.951026531	0.1489762542
1046	0.01127930722	0.2148905933	0.9510381698	0.1489654477
1047	0.01127852038	0.2148704081	0.9510473676	0.1489554074
1048	0.01127780266	0.2148539098	0.9510548847	0.1489466846
1049	0.01127777539	0.2148530243	0.9510552881	0.1489463014
1050	0.01127681327	0.2148283173	0.9510665443	0.1489345751
1051	0.01127678622	0.2148274528	0.9510669381	0.1489341968
1052	0.01127592983	0.2148056948	0.9510768496	0.1489240525
1053	0.0112751745	0.2147872022	0.9510852728	0.1489149854
1054	0.0112743666	0.2147712218	0.9510925512	0.148905141
1055	0.01127358506	0.2147462636	0.9511039174	0.1488949808
1056	0.01127260616	0.2147323258	0.9511102642	0.148881987
1057	0.01127096921	0.2147084844	0.95112112	0.1488588556
1058	0.01126940387	0.2146906789	0.9511292265	0.1488375828
1059	0.01126789157	0.214659106	0.9511435996	0.1488186454
1060	0.01126537355	0.2146252544	0.9511590076	0.148784689
1061	0.01126372614	0.2145957442	0.9511724376	0.1487620377
1062	0.01126252498	0.2145750186	0.9511818687	0.1487454029
1063	0.01126110183	0.2145549102	0.951191018	0.1487276157
1064	0.0112604429	0.2145314996	0.9512016688	0.1487182958
1065	0.01125948851	0.2145072732	0.9512126894	0.1487064162
1066	0.01125862813	0.2144953576	0.9512181094	0.1486958535
1067	0.01125860131	0.2144945089	0.9512184955	0.1486954792
1068	0.01125717509	0.2144584686	0.951234887	0.1486772584
1069	0.01125593181	0.2144404737	0.9512430703	0.1486601673
1070	0.01125499969	0.2144219833	0.9512514782	0.1486477046
1071	0.01125420065	0.2144018008	0.9512606547	0.1486382599
1072	0.01125281074	0.214373571	0.9512734886	0.1486187372
1073	0.01125183237	0.2143532244	0.9512827376	0.1486048344
1074	0.01125002867	0.2143275796	0.9512943938	0.1485804581
1075	0.01124984504	0.2143221634	0.9512968555	0.1485780875
1076	0.01124887661	0.2142972139	0.951308194	0.1485647048
1077	0.01124778794	0.2142673427	0.9513217675	0.1485503294
1078	0.01124706724	0.2142468713	0.9513310686	0.1485408754
1079	0.01124703474	0.2142458648	0.9513315259	0.1485404142
1080	0.01124669257	0.214235711	0.9513361389	0.1485352742
1081	0.01124495513	0.2142091139	0.9513482212	0.1485108695
1082	0.01124492892	0.2142082913	0.9513485949	0.1485105037
1083	0.01124404476	0.2141854087	0.9513589886	0.1484983363
1084	0.01124341874	0.214164216	0.9513686138	0.1484904157
1085	0.01124266534	0.2141460011	0.9513768857	0.1484794482
1086	0.01124152882	0.214118462	0.9513893907	0.1484645286
1087	0.01124033958	0.2140845479	0.9514047883	0.1484485337
1088	0.01123915774	0.2140588866	0.9514164374	0.1484333657
1089	0.01123832217	0.2140376133	0.9514260935	0.1484218551
1090	0.01123746979	0.2140184581	0.9514347873	0.1484110304
1091	0.01123564186	0.2139948495	0.9514455012	0.1483862988
1092	0.01123465222	0.2139760538	0.9514540302	0.1483739401
1093	0.01123346115	0.2139520783	0.9514649085	0.1483577956
1094	0.01123313635	0.2139425909	0.9514692128	0.1483529175
1095	0.01123242027	0.2139245611	0.9514773923	0.1483437716
1096	0.01123094501	0.2139025441	0.9514873796	0.1483234489
1097	0.01123034181	0.2138872176	0.9514943314	0.1483162852
1098	0.01122857853	0.2138570502	0.9515080132	0.1482942818
1099	0.01122800595	0.2138367564	0.951517216	0.1482875348
1100	0.01122686858	0.2138142165	0.9515274363	0.1482727389
1101	0.01122592123	0.2137884372	0.9515391242	0.1482610036
1102	0.01122458315	0.2137716049	0.9515467548	0.1482430004
1103	0.01122293057	0.2137474567	0.951557701	0.1482219983
1104	0.01122161396	0.2137264944	0.9515672021	0.1482049311
1105	0.01122105723	0.2137126843	0.9515734609	0.1481977885
1106	0.01121969676	0.2136923739	0.951582665	0.1481783155
1107	0.01121885672	0.2136754693	0.951590325	0.148167071
1108	0.01121804839	0.2136563611	0.9515989828	0.1481565347
1109	0.01121689831	0.2136302237	0.9516108243	0.1481416187
1110	0.01121573208	0.2136130343	0.9516186111	0.1481271791
1111	0.01121483752	0.2135906843	0.9516287347	0.1481143398
1112	0.01121400029	0.2135679085	0.9516390501	0.1481041304
1113	0.01121323003	0.2135456023	0.9516491517	0.1480950929
1114	0.01121262262	0.2135278842	0.9516571748	0.1480873645
1115	0.0112125971	0.2135270945	0.9516575324	0.1480870072
1116	0.01121148438	0.2135084853	0.9516659583	0.1480715777
1117	0.01121117105	0.2135007674	0.9516694525	0.1480668713
1118	0.01121046128	0.2134776042	0.951679939	0.1480571551
1119	0.01120979238	0.2134579214	0.9516888489	0.1480482341
1120	0.01120801378	0.2134375651	0.9516980627	0.1480230573
1121	0.01120581463	0.213414525	0.9517084904	0.1479939847
1122	0.01120455691	0.2133810007	0.951723661	0.147975753
1123	0.01120389655	0.2133611956	0.9517326221	0.1479681355
1124	0.01120340893	0.213350632	0.9517374015	0.1479616742
1125	0.0112022081	0.2133202596	0.9517511417	0.1479461473
1126	0.01119990554	0.2132990276	0.9517607458	0.147914841
1127	0.01119891402	0.2132805365	0.9517691093	0.1479015671
1128	0.0111979518	0.2132557902	0.9517803008	0.1478880606
1129	0.01119670804	0.2132308884	0.9517915613	0.147871753
1130	0.01119564807	0.2132111291	0.9518004955	0.1478567839
1131	0.0111953479	0.2132011452	0.9518050094	0.1478527761
1132	0.01119532259	0.213200361	0.9518053639	0.1478524207
1133	0.0111952976	0.2131995962	0.9518057097	0.1478520698
1134	0.01119466331	0.2131843083	0.9518126212	0.1478437948
1135	0.01119461854	0.2131834109	0.9518130269	0.1478431215
1136	0.01119390223	0.2131653148	0.9518212072	0.1478346964
1137	0.01119294564	0.213141872	0.9518318035	0.1478216467
1138	0.01119166582	0.2131123866	0.9518451295	0.1478037644
1139	0.01119073806	0.2130915351	0.9518545523	0.1477917184
1140	0.01118988152	0.2130737484	0.9518625893	0.1477783974
1141	0.01118864352	0.2130485849	0.9518739584	0.1477631512
1142	0.01118760581	0.2130231487	0.9518854494	0.1477504913
1143	0.01118601814	0.2129955322	0.9518979239	0.1477282652
1144	0.01118597278	0.2129946463	0.951898324	0.1477275728
1145	0.0111852907	0.2129818147	0.9519041195	0.1477188254
1146	0.01118446617	0.2129588173	0.9519145055	0.1477084324
1147	0.01118316948	0.2129385907	0.9519236393	0.1476904093
1148	0.01118182219	0.2129224519	0.9519309266	0.1476715622
1149	0.01118170466	0.2129202461	0.9519319225	0.1476698634
1150	0.01118168037	0.2129195104	0.9519322547	0.1476695225
1151	0.0111800184	0.2128897161	0.9519457062	0.1476486871
1152	0.0111791196	0.2128661884	0.9519563271	0.1476348835
1153	0.0111784302	0.2128502766	0.9519635094	0.1476259593
1154	0.011178155	0.2128433138	0.9519666521	0.1476218249
1155	0.01117656164	0.2128244454	0.951975168	0.1476000908
1156	0.01117468585	0.2127894033	0.9519909815	0.1475735911
1157	0.0111738119	0.2127703562	0.9519995758	0.1475625144
1158	0.01117235419	0.2127424183	0.9520121805	0.1475439999
1159	0.01117233037	0.2127417091	0.9520125004	0.1475436658
1160	0.01117170902	0.2127280143	0.9520186784	0.1475362279
1161	0.01117104688	0.2127099001	0.9520268494	0.1475274512
1162	0.01116987118	0.2126844219	0.9520383411	0.1475124446
1163	0.01116909321	0.2126725946	0.9520436752	0.1475026618
1164	0.0111681124	0.2126502409	0.9520537559	0.1474905308
1165	0.01116754498	0.2126314347	0.952062236	0.1474833473
1166	0.01116640283	0.21261611	0.9520691457	0.147467942
1167	0.01116583848	0.2125999199	0.952076445	0.1474592686
1168	0.0111651228	0.2125815835	0.9520847113	0.1474503379
1169	0.01116432814	0.2125650407	0.9520921684	0.1474379904
1170	0.01116360807	0.2125462553	0.9521006357	0.147428791
1171	0.01116323728	0.2125339645	0.9521061753	0.147424046
1172	0.01116126454	0.2125069991	0.9521183276	0.1473975665
1173	0.01115966042	0.2124835275	0.9521289042	0.1473751335
1174	0.01115898338	0.2124654283	0.9521370591	0.1473668633
1175	0.01115765907	0.2124508044	0.9521436476	0.1473487525
1176	0.01115669731	0.212433241	0.9521515599	0.1473355874
1177	0.01115565733	0.2124100069	0.9521620259	0.1473212898
1178	0.01115407482	0.2123809653	0.9521751062	0.1472992489
1179	0.01115340561	0.21236524	0.9521821881	0.1472904045
1180	0.01115167594	0.2123414027	0.9521929223	0.14726499
1181	0.01115061326	0.2123281296	0.9521988987	0.1472514576
1182	0.0111500571	0.212312283	0.9522060335	0.1472444882
1183	0.01115003366	0.212311591	0.9522063451	0.1472441601
1184	0.01114857711	0.2122892662	0.9522163957	0.1472237648
1185	0.01114662785	0.2122602747	0.952229446	0.1471979916
1186	0.01114553987	0.212238073	0.9522394388	0.1471836386
1187	0.01114464093	0.2122168929	0.9522489707	0.14717174
1188	0.01114338628	0.2121925215	0.9522599377	0.1471562919
1189	0.01114230764	0.2121712623	0.9522695032	0.1471417985
1190	0.01114159632	0.2121536158	0.9522774425	0.147132996
1191	0.01114012608	0.2121276618	0.9522891182	0.1471146787
1192	0.01113937001	0.2121106051	0.9522967905	0.1471051267
1193	0.01113857705	0.2120899435	0.9523060835	0.1470947209
1194	0.01113855388	0.2120892692	0.9523063868	0.1470943985
1195	0.01113788984	0.2120773666	0.9523117398	0.1470849973
1196	0.01113699668	0.2120601211	0.9523194953	0.1470734986
1197	0.01113658706	0.2120461551	0.9523257754	0.1470682575
1198	0.01113601833	0.2120346454	0.9523309507	0.1470605752
1199	0.01113496397	0.2120082585	0.9523428145	0.147046965
1200	0.0111344821	0.2119922716	0.9523500016	0.147041296
1201	0.01113417579	0.2119834018	0.9523539888	0.1470371746
1202	0.0111332613	0.2119648145	0.9523623439	0.1470259653
1203	0.01113236958	0.2119439358	0.9523717281	0.1470146711
1204	0.01113136222	0.2119268791	0.9523793939	0.1470009793
1205	0.01113069705	0.2119080668	0.9523878478	0.1469928992
1206	0.01112946616	0.2118783794	0.9524011874	0.1469767423
1207	0.01112857325	0.2118552797	0.9524115656	0.1469650205
1208	0.01112765597	0.2118417303	0.9524176525	0.1469532029
1209	0.01112686391	0.2118150518	0.9524296365	0.1469426382
1210	0.01112632018	0.2117920019	0.9524399892	0.1469359375
1211	0.01112563355	0.2117727529	0.9524486339	0.146927291
1212	0.01112507785	0.2117570148	0.9524557013	0.1469199305
1213	0.01112420704	0.2117268969	0.9524692246	0.1469087874
1214	0.01112320488	0.2117039367	0.9524795328	0.1468951365
1215	0.01112318215	0.2117032912	0.9524798226	0.1468948217
1216	0.01112257354	0.2116867339	0.9524872554	0.1468855498
1217	0.01112191799	0.2116709844	0.952494325	0.1468773288
1218	0.01111984542	0.2116518671	0.9525029057	0.1468491634
1219	0.011119268	0.2116362992	0.9525098927	0.1468420116
1220	0.01111765257	0.2116179399	0.9525181318	0.1468191698
1221	0.01111665403	0.2115973074	0.9525273902	0.146805795
1222	0.01111605376	0.2115795194	0.9525353715	0.1467979122
1223	0.01111514549	0.2115604331	0.9525439345	0.1467872189
1224	0.01111488728	0.2115540182	0.9525468124	0.1467833635
1225	0.01111394353	0.2115379328	0.9525540283	0.1467698294
1226	0.01111313373	0.2115207025	0.9525617572	0.1467596206
1227	0.01111153676	0.2114986346	0.952571655	0.1467376575
1228	0.01111102393	0.2114762848	0.9525816784	0.1467308374
1229	0.0111103713	0.2114553924	0.9525910471	0.1467223598
1230	0.01111034876	0.2114547505	0.952591335	0.1467220449
1231	0.01110922668	0.2114267852	0.9526038739	0.1467083517
1232	0.01110817047	0.2114097939	0.9526114915	0.1466939068
1233	0.01110739747	0.2113915907	0.9526196519	0.1466837374
1234	0.01110640374	0.2113786099	0.9526254706	0.1466711263
1235	0.01110548944	0.2113599314	0.9526338428	0.1466582865
1236	0.01110403882	0.211343389	0.9526412568	0.1466388151
1237	0.01110401643	0.2113427549	0.952641541	0.1466385026
1238	0.01110362754	0.2113317126	0.9526464897	0.1466337117
1239	0.01110288283	0.2113163293	0.9526533834	0.1466228018
1240	0.0111026051	0.2113074752	0.9526573509	0.1466189769
1241	0.01110223817	0.2112982498	0.9526614847	0.1466134884
1242	0.01110029368	0.2112728024	0.9526728863	0.1465867428
1243	0.01109964622	0.2112580886	0.9526794781	0.1465775285
1244	0.01109905252	0.2112404269	0.95268739	0.1465703904
1245	0.01109903082	0.2112398231	0.9526876605	0.1465700866
1246	0.01109787837	0.2112162823	0.952698205	0.1465553139
1247	0.01109655817	0.2111980158	0.9527063861	0.1465376105
1248	0.01109651785	0.2111972486	0.9527067297	0.146537001
1249	0.01109581658	0.211180821	0.9527140867	0.1465285972
1250	0.01109483994	0.2111667382	0.9527203931	0.1465146789
1251	0.01109402493	0.2111528308	0.9527266205	0.1465046242
1252	0.01109246573	0.2111268143	0.9527382691	0.1464830683
1253	0.01108985976	0.2110943266	0.952752813	0.1464468915
1254	0.01108869225	0.2110775898	0.9527603048	0.1464301515
1255	0.01108778518	0.211059798	0.9527682682	0.1464174771
1256	0.01108666884	0.211042246	0.9527761235	0.1464037954
1257	0.01108586004	0.2110184722	0.9527867624	0.1463928115
1258	0.0110851388	0.2110040774	0.9527932036	0.146382733
1259	0.01108468147	0.2109901003	0.9527994574	0.1463763555
1260	0.0110835963	0.2109706254	0.9528081705	0.1463603656
1261	0.01108194676	0.210948407	0.95281811	0.1463375096
1262	0.01108148991	0.2109349829	0.9528241148	0.1463316571
1263	0.01108060688	0.2109213494	0.9528302129	0.1463186892
1264	0.01107809538	0.2108893744	0.9528445134	0.1462846088
1265	0.01107736428	0.210872201	0.9528521931	0.1462742046
1266	0.01107671874	0.21085936	0.952857935	0.1462660622
1267	0.01107571907	0.21083692	0.9528679684	0.146253813
1268	0.01107443231	0.2108193671	0.9528758159	0.1462362659
1269	0.01107392061	0.2108003144	0.9528843331	0.1462300736
1270	0.01107242205	0.2107813924	0.9528927912	0.1462093485
1271	0.0110717299	0.2107669012	0.9528992682	0.1462007435
1272	0.01107051905	0.2107432656	0.9529098315	0.1461833774
1273	0.01106980395	0.2107263767	0.9529173788	0.1461735531
1274	0.01106887377	0.2107003435	0.9529290112	0.1461610762
1275	0.01106712684	0.2106738809	0.9529408341	0.146138576
1276	0.011066515	0.2106504902	0.9529512833	0.1461315175
1277	0.0110647766	0.210629775	0.9529605363	0.1461074361
1278	0.01106389152	0.2106168007	0.9529663312	0.1460951129
1279	0.01106292739	0.210591787	0.9529775024	0.1460826844
1280	0.01106169826	0.2105716355	0.9529865011	0.146067187
1281	0.01106109818	0.210558003	0.9529925882	0.1460596307
1282	0.01106034491	0.2105407901	0.9530002735	0.1460491997
1283	0.01105919743	0.2105216005	0.9530088406	0.1460332032
1284	0.0110584859	0.2105057216	0.9530159291	0.1460247645
1285	0.01105703442	0.2104794238	0.9530276675	0.146005778
1286	0.01105574411	0.2104639669	0.9530345663	0.1459883005
1287	0.01105536181	0.2104548973	0.953038614	0.1459825939
1288	0.01105447508	0.2104328624	0.9530484473	0.1459720774
1289	0.01105366378	0.2104128906	0.953057359	0.1459597778
1290	0.01105295756	0.2103988163	0.9530636387	0.1459503134
1291	0.01105245779	0.2103870176	0.9530689028	0.1459440125
1292	0.01105166335	0.2103683984	0.9530772092	0.1459341573
1293	0.01105062572	0.2103458947	0.9530872476	0.1459211385
1294	0.01104971396	0.2103225166	0.9530976748	0.1459093556
1295	0.01104969281	0.2103219339	0.9530979347	0.1459090612
1296	0.01104793556	0.2103057048	0.9531051727	0.1458851695
1297	0.01104742719	0.2102902867	0.9531120484	0.1458785424
1298	0.01104670491	0.2102742125	0.9531192162	0.1458694584
1299	0.01104633876	0.2102652524	0.9531232114	0.1458639617
1300	0.01104561236	0.2102484538	0.9531307013	0.1458542332
1301	0.01104467425	0.2102283083	0.9531396827	0.1458423006
1302	0.01104381477	0.2102161184	0.9531451169	0.1458308608
1303	0.01104328547	0.2102012036	0.9531517653	0.1458248281
1304	0.01104263074	0.2101854528	0.9531587859	0.1458155192
1305	0.01104205893	0.2101741809	0.9531638098	0.1458082925
1306	0.01104144992	0.2101555349	0.9531721198	0.1458005406
1307	0.01104087736	0.2101378897	0.953179983	0.1457932485
1308	0.01103985604	0.2101217933	0.9531871555	0.1457788946
1309	0.0110389671	0.2101023095	0.9531958366	0.1457670627
1310	0.01103791827	0.2100866365	0.9532028193	0.1457520445
1311	0.01103683237	0.2100626268	0.9532135151	0.1457372704
1312	0.01103610397	0.2100445501	0.9532215671	0.1457274718
1313	0.01103569001	0.210032251	0.9532270451	0.1457221864
